time,seconds_elapsed,z,y,x
1772740670661632500,0.122632568359375,-0.16599774360656738,0.3384093940258026,0.7527165412902832
1772740670680404700,0.14140478515625,-0.18279604613780975,0.47646087408065796,0.5167768001556396
1772740670699176700,0.1601767578125,-0.18019993603229523,0.9003888368606567,-0.25563958287239075
1772740670717949200,0.17894921875,0.015271181240677834,0.9187142848968506,-1.1315945386886597
1772740670736721200,0.19772119140625,0.24708771705627441,0.7000309824943542,-1.7535897493362427
1772740670755493400,0.216493408203125,0.23624517023563385,1.2160441875457764,-2.088792085647583
1772740670774265600,0.235265625,-0.2292204350233078,1.1450332403182983,-2.2404351234436035
1772740670793037800,0.254037841796875,-0.7809682488441467,0.13576079905033112,-1.9744110107421875
1772740670811810000,0.27281005859375,-0.8307522535324097,0.19867807626724243,-1.267202615737915
1772740670830582300,0.291582275390625,-0.43232715129852295,0.6621584296226501,-0.6997255086898804
1772740670849354500,0.3103544921875,-0.20875705778598785,0.27503398060798645,-0.6759024858474731
1772740670868126700,0.329126708984375,-0.10750912129878998,0.0856713280081749,-1.0946383476257324
1772740670886898700,0.347898681640625,-0.2026485800743103,0.32909396290779114,-0.8663341403007507
1772740670905671000,0.3666708984375,-0.009315420873463154,-0.20020519196987152,0.05741964280605316
1772740670924443100,0.385443115234375,0.08353336155414581,-0.7771504521369934,1.0085088014602661
1772740670943202300,0.404202392578125,0.06520794332027435,-0.5047125220298767,1.3007992506027222
1772740670961987600,0.422987548828125,-0.012827792204916477,-0.5633538961410522,1.2430741786956787
1772740670980759800,0.441759765625,-0.07528692483901978,-0.37857258319854736,0.9616262912750244
1772740670999519000,0.46051904296875,-0.07650861889123917,-0.25533416867256165,0.9834640622138977
1772740671018304300,0.47930419921875,-0.04474456235766411,-0.4211791753768921,1.1610679626464844
1772740671037076200,0.498076171875,-0.046577103435993195,-0.435075968503952,1.0815050601959229
1772740671055848700,0.5168486328125,-0.005955760832875967,-0.08643488585948944,0.7029324769973755
1772740671074620700,0.53562060546875,-0.02504473738372326,0.020463382825255394,0.3833066523075104
1772740671093393000,0.554392822265625,0.01695101149380207,0.17286977171897888,0.3694098889827728
1772740671112152000,0.573152099609375,0.17424418032169342,0.5276193022727966,0.4062134325504303
1772740671130937300,0.591937255859375,0.23105297982692719,0.49677154421806335,0.6897992491722107
1772740671149709600,0.61070947265625,0.12751436233520508,0.2620534598827362,0.998735249042511
1772740671168468700,0.62946875,-0.06642963737249374,0.129499614238739,1.0005677938461304
1772740671187254000,0.64825390625,-0.13484452664852142,0.09315420687198639,0.8241856694221497
1772740671206026200,0.667026123046875,-0.2214321345090866,-0.11804623156785965,0.3617742955684662
1772740671224785400,0.685785400390625,-0.5207473039627075,-0.30191126465797424,-0.3042019307613373
1772740671243570700,0.70457080078125,-1.2707149982452393,-0.8725953102111816,-1.1459494829177856
1772740671262342700,0.7233427734375,-1.6054593324661255,-0.8472451567649841,-2.314347505569458
1772740671281101800,0.742101806640625,-1.0621106624603271,-0.3567348122596741,-2.2637999057769775
1772740671299887000,0.76088720703125,-0.26632940769195557,-0.47081053256988525,-0.858393132686615
1772740671318659300,0.779659423828125,0.2933593988418579,-1.1242643594741821,0.10720369219779968
1772740671337431600,0.798431640625,0.642916738986969,-0.9191724061965942,0.15683503448963165
1772740671356203800,0.817203857421875,1.1848909854888916,-0.24128466844558716,-0.05803048983216286
1772740671374976000,0.83597607421875,1.3000357151031494,0.16874656081199646,0.05024218559265137
1772740671393735200,0.854735107421875,0.8884773254394531,0.0922379344701767,0.5859552621841431
1772740671412520400,0.8735205078125,0.5635066032409668,-0.18371231853961945,1.0584455728530884
1772740671431292700,0.892292724609375,0.47615543007850647,0.20493926107883453,1.3200409412384033
1772740671450051800,0.9110517578125,0.5012001991271973,0.2742704153060913,1.3174448013305664
1772740671468836900,0.9298369140625,0.40514445304870605,0.3826957941055298,1.1662601232528687
1772740671487609000,0.948609130859375,0.2910687327384949,0.42392799258232117,1.0813523530960083
1772740671506368300,0.9673681640625,0.21165858209133148,0.41293275356292725,0.9588775038719177
1772740671525153500,0.986153564453125,0.18661384284496307,0.34421244263648987,0.816550076007843
1772740671543925800,1.00492578125,0.16966283321380615,0.05986303091049194,0.6891884207725525
1772740671562698000,1.023697998046875,0.06642963737249374,0.10720369219779968,0.4443913698196411
1772740671581470200,1.04247021484375,-0.07482878863811493,0.35627666115760803,0.15546062588691711
1772740671600242400,1.061242431640625,-0.19027891755104065,0.49173203110694885,-0.013591351918876171
1772740671619014700,1.0800146484375,-0.4402681589126587,0.367730051279068,0.06306997686624527
1772740671637787000,1.098786865234375,-0.4909684956073761,0.21379654109477997,0.06398624926805496
1772740671656559000,1.11755908203125,-0.556939959526062,0.4008685052394867,0.04749337583780289
1772740671675331300,1.136331298828125,-0.5899257659912109,0.682774543762207,0.01695101149380207
1772740671694103600,1.155103515625,-0.5099047422409058,0.4721849262714386,-0.02626643143594265
1772740671712875800,1.173875732421875,-0.35917818546295166,0.05421269312500954,-0.2507528066635132
1772740671731635000,1.192635009765625,-0.45920443534851074,-0.2585411071777344,-0.6740699410438538
1772740671750420200,1.211420166015625,-0.612527072429657,-0.5024218559265137,-1.3154596090316772
1772740671769192400,1.2301923828125,-0.358720064163208,-0.5002838969230652,-1.3272184133529663
1772740671787951600,1.24895166015625,-0.4706578254699707,0.17775654792785645,-1.3186665773391724
1772740671806737000,1.26773681640625,-0.37567105889320374,0.5847335457801819,-1.2488771677017212
1772740671825509000,1.286509033203125,0.3709369897842407,0.5454866290092468,-0.3029802441596985
1772740671844268300,1.305268310546875,1.2752963304519653,0.22250111401081085,0.5990884304046631
1772740671863053300,1.32405322265625,1.6396667957305908,0.07589777559041977,0.7553126215934753
1772740671881825800,1.34282568359375,1.3009519577026367,0.1954711228609085,0.6911736726760864
1772740671900584700,1.361584716796875,0.6151232123374939,0.20753535628318787,0.5998520255088806
1772740671919370000,1.380369873046875,0.1707318127155304,0.20127417147159576,0.5528167486190796
1772740671938142500,1.399142578125,-0.02504473738372326,0.21058958768844604,0.5972558856010437
1772740671956901400,1.4179013671875,-0.05070032179355621,0.12293300777673721,0.6297835111618042
1772740671975686700,1.436686767578125,0.02076880633831024,-0.030847785994410515,0.48272204399108887
1772740671994459000,1.455458984375,-0.001374406274408102,0.03451287001371384,0.31122666597366333
1772740672013218000,1.474218017578125,-0.033596597611904144,-0.21623992919921875,0.3530697226524353
1772740672032003300,1.49300341796875,-0.042606595903635025,-0.32252734899520874,0.31596073508262634
1772740672050775600,1.511775634765625,0.011453386396169662,-0.20142687857151031,0.016034740954637527
1772740672069547800,1.5305478515625,-0.09300149232149124,-0.19883078336715698,-0.3972034156322479
1772740672088320000,1.549320068359375,-0.3274141252040863,-0.31290650367736816,-0.6470399498939514
1772740672107092200,1.56809228515625,-0.4963133931159973,-0.40453359484672546,-0.742637574672699
1772740672125851400,1.586851318359375,-0.5604523420333862,-0.41888850927352905,-0.7676823139190674
1772740672144636700,1.60563671875,-0.5525113344192505,-0.42759308218955994,-0.7440119385719299
1772740672163409000,1.624408935546875,-0.5299099683761597,-0.2930539846420288,-0.5502206683158875
1772740672182181000,1.64318115234375,-0.4291202127933502,-0.2145601063966751,-0.20677179098129272
1772740672200953300,1.661953369140625,-0.3545968234539032,-0.1432436853647232,0.07742489129304886
1772740672219725600,1.6807255859375,-0.33627140522003174,-0.08246438205242157,0.18218518793582916
1772740672238484700,1.699484619140625,-0.32939937710762024,-0.24250635504722595,0.37948885560035706
1772740672257270000,1.71827001953125,-0.4202629029750824,-0.38636088371276855,0.3151971995830536
1772740672276042200,1.737042236328125,-0.43797749280929565,-0.5607577562332153,-0.008551862090826035
1772740672294801400,1.755801513671875,-0.4891359508037567,-0.8574768304824829,-0.07421794533729553
1772740672313586700,1.774586669921875,-0.7716528177261353,-0.9429954290390015,0.011453386396169662
1772740672332359000,1.79335888671875,-1.0460759401321411,-0.973537802696228,-1.107618808746338
1772740672351118000,1.8121181640625,-1.1067025661468506,-0.07971556484699249,-2.062067747116089
1772740672369903400,1.8309033203125,-0.6574243903160095,0.4424061179161072,-1.2110047340393066
1772740672388675600,1.849675537109375,0.11086877435445786,-0.2892361879348755,-0.18493400514125824
1772740672407434800,1.868434814453125,0.9359707236289978,-0.38254308700561523,-0.029473381116986275
1772740672426220000,1.887219970703125,1.5804145336151123,-0.17989452183246613,0.12797249853610992
1772740672444992300,1.9059921875,1.281557559967041,-0.30939415097236633,0.476308137178421
1772740672463751400,1.92475146484375,0.5512896776199341,-0.17180079221725464,0.8092198967933655
1772740672482536700,1.94353662109375,0.31565532088279724,-0.0009162708884105086,1.0680664777755737
