time,seconds_elapsed,z,y,x
1772556991425933000,0.25293310546875,-0.023958206176757812,0.0010014548897743225,0.00009059160947799683
1772556991444706000,0.2717060546875,-0.02874469757080078,0.0035151392221450806,-0.00961747020483017
1772556991463479000,0.29047900390625,-0.026350975036621094,0.0045492202043533325,-0.019082888960838318
1772556991482252000,0.309251953125,-0.031139373779296875,0.00700020045042038,-0.014576323330402374
1772556991501025000,0.32802490234375,-0.02754688262939453,-0.0001264512538909912,-0.012013696134090424
1772556991519798000,0.346798095703125,-0.026348114013671875,0.009712494909763336,-0.007301338016986847
1772556991538571000,0.365571044921875,-0.02874279022216797,-0.004578791558742523,0.0012890100479125977
1772556991557343700,0.38434375,-0.025155067443847656,0.0003822222352027893,0.004642769694328308
1772556991576116700,0.40311669921875,-0.022757530212402344,-0.007874920964241028,0.007464215159416199
1772556991594889700,0.4218896484375,-0.02634906768798828,-0.002045378088951111,-0.003441326320171356
1772556991613662700,0.440662841796875,-0.03113555908203125,0.0023858249187469482,-0.008146487176418304
1772556991632435700,0.459435791015625,-0.022759437561035156,0.005795247852802277,-0.012012168765068054
1772556991651208700,0.478208740234375,-0.028745651245117188,0.0021344125270843506,-0.0035780444741249084
1772556991669981400,0.4969814453125,-0.02754974365234375,0.003206126391887665,-0.0046946704387664795
1772556991688754400,0.51575439453125,-0.023957252502441406,-0.002628311514854431,-0.0007869377732276917
1772556991707527400,0.53452734375,-0.023957252502441406,0.0006583482027053833,-0.0021170005202293396
1772556991726300400,0.553300537109375,-0.0311431884765625,0.0006825625896453857,0.001535162329673767
1772556991745073400,0.572073486328125,-0.03473663330078125,-0.004330098628997803,-0.006995588541030884
1772556991763846400,0.590846435546875,-0.02635955810546875,-0.0018566399812698364,-0.001104407012462616
1772556991782619400,0.609619384765625,-0.023967742919921875,0.0017592459917068481,0.002446584403514862
1772556991801392000,0.62839208984375,-0.032347679138183594,0.0040273889899253845,0.0036601275205612183
1772556991820165000,0.6471650390625,-0.02636432647705078,0.008443787693977356,-0.0038581863045692444
1772556991838938000,0.665938232421875,-0.028756141662597656,0.003805100917816162,-0.0013337284326553345
1772556991857711000,0.684711181640625,-0.025167465209960938,0.0010732859373092651,-0.01408272236585617
1772556991876484000,0.703484130859375,-0.02636432647705078,0.009481526911258698,-0.006021067500114441
1772556991895256800,0.7222568359375,-0.027559280395507812,-0.0013917386531829834,-0.005852505564689636
1772556991914029800,0.74102978515625,-0.02995586395263672,0.0027209222316741943,0.005872108042240143
1772556991932802800,0.759802734375,-0.032349586486816406,-0.0009070411324501038,-0.0002447739243507385
1772556991951575800,0.778575927734375,-0.020379066467285156,-0.008008159697055817,0.007253244519233704
1772556991970348800,0.797348876953125,-0.031151771545410156,-0.0066956281661987305,0.007361747324466705
1772556991989121500,0.81612158203125,-0.031151771545410156,-0.002116851508617401,0.0023525580763816833
1772556992007894500,0.83489453125,-0.03115081787109375,0.006132781505584717,-0.007411882281303406
1772556992026667500,0.85366748046875,-0.022769927978515625,0.004784435033798218,-0.015768826007843018
1772556992045440500,0.8724404296875,-0.028753280639648438,0.00484032928943634,-0.019132032990455627
1772556992064213500,0.891213623046875,-0.031149864196777344,0.004768289625644684,-0.018173813819885254
1772556992082986200,0.909986328125,-0.020379066467285156,-0.0009791478514671326,-0.0026068389415740967
1772556992101759200,0.92875927734375,-0.0287628173828125,0.0037701204419136047,-0.0005077868700027466
1772556992120532200,0.9475322265625,-0.02996063232421875,0.001512080430984497,0.006633840501308441
1772556992139305200,0.96630517578125,-0.027566909790039062,0.00030947476625442505,0.009235836565494537
1772556992158078200,0.985078125,-0.022780418395996094,0.0014303475618362427,0.006501108407974243
1772556992176851000,1.003850830078125,-0.028764724731445312,0.00013440102338790894,0.001729123294353485
1772556992195624000,1.0226240234375,-0.03474903106689453,0.0009344890713691711,-0.009025976061820984
1772556992214397000,1.04139697265625,-0.02637004852294922,0.00101577490568161,-0.007810331881046295
1772556992233170000,1.060169921875,-0.026366233825683594,-0.00009865313768386841,-0.015848204493522644
1772556992251943000,1.07894287109375,-0.0299530029296875,0.008455269038677216,-0.00993628054857254
1772556992270715600,1.097715576171875,-0.03713512420654297,0.003610551357269287,-0.012252584099769592
1772556992289488600,1.116488525390625,-0.02516651153564453,-0.00011323392391204834,-0.014624223113059998
1772556992308261600,1.13526171875,-0.03354644775390625,-0.0008664950728416443,-0.00014940649271011353
1772556992327034600,1.15403466796875,-0.031151771545410156,0.001607269048690796,0.005851157009601593
1772556992345807400,1.172807373046875,-0.025167465209960938,-0.006887443363666534,0.009575068950653076
1772556992364580400,1.191580322265625,-0.032349586486816406,-0.008031345903873444,0.012075483798980713
1772556992383353300,1.210353271484375,-0.027564048767089844,0.006323300302028656,0.007982723414897919
1772556992402126300,1.229126220703125,-0.031157493591308594,-0.0071244314312934875,-0.0013812482357025146
1772556992420899300,1.2478994140625,-0.025176048278808594,0.011834055185317993,0.0016166642308235168
1772556992439672000,1.266672119140625,-0.03235626220703125,-0.00651145726442337,-0.0205395445227623
1772556992458445000,1.285445068359375,-0.02637195587158203,0.006620414555072784,-0.017159298062324524
1772556992477218000,1.304218017578125,-0.029964447021484375,-0.0017706379294395447,-0.011265017092227936
1772556992495991000,1.322990966796875,-0.02756786346435547,0.0020904019474983215,-0.0038583949208259583
1772556992514763800,1.341763671875,-0.02996540069580078,-0.004232905805110931,-0.007327280938625336
1772556992533536800,1.360536865234375,-0.026373863220214844,-0.004984281957149506,0.008191347122192383
1772556992552309800,1.379309814453125,-0.03116130828857422,-0.0036658495664596558,0.00700918585062027
1772556992571082800,1.398082763671875,-0.025175094604492188,0.00003096461296081543,0.005621775984764099
1772556992589855500,1.41685546875,-0.03116130828857422,-0.003784455358982086,0.003187403082847595
1772556992608628500,1.43562841796875,-0.027570724487304688,0.006793618202209473,-0.0066311657428741455
1772556992627401500,1.4544013671875,-0.038341522216796875,0.0019760653376579285,-0.01253730058670044
1772556992646174500,1.473174560546875,-0.03474903106689453,-0.0028652921319007874,-0.007316939532756805
1772556992664947500,1.491947509765625,-0.028763771057128906,-0.00036391615867614746,-0.006362058222293854
1772556992683720200,1.51072021484375,-0.023973464965820312,0.007077857851982117,-0.008678197860717773
1772556992702493200,1.5294931640625,-0.03833580017089844,-0.0006818249821662903,0.001961521804332733
1772556992721266200,1.54826611328125,-0.02875804901123047,0.0029278844594955444,-0.004116624593734741
1772556992740039200,1.5670390625,-0.02636432647705078,0.0005729645490646362,-0.0003895759582519531
1772556992758812000,1.58581201171875,-0.02875995635986328,0.0017489716410636902,0.0031049251556396484
1772556992777585000,1.6045849609375,-0.029954910278320312,0.0017195641994476318,0.0007272809743881226
1772556992796358000,1.62335791015625,-0.026366233825683594,0.002993188798427582,-0.0017027929425239563
1772556992815131000,1.642130859375,-0.02875995635986328,0.00017347931861877441,-0.0063568949699401855
1772556992833903600,1.660903564453125,-0.03953266143798828,0.0022246167063713074,-0.019609063863754272
1772556992852676600,1.679676513671875,-0.02995586395263672,0.0036264583468437195,-0.017187796533107758
1772556992871449600,1.69844970703125,-0.02636241912841797,0.0014299377799034119,-0.012366808950901031
1772556992890222600,1.71722265625,-0.03354644775390625,0.00868825614452362,-0.00516461580991745
1772556992908995300,1.735995361328125,-0.03594207763671875,0.008513569831848145,-0.004116319119930267
1772556992927768300,1.754768310546875,-0.02756214141845703,0.005324967205524445,0.001829095184803009
1772556992946541300,1.773541259765625,-0.037136077880859375,-0.0004474073648452759,0.0055492594838142395
1772556992965314300,1.792314208984375,-0.040729522705078125,0.004130102694034576,0.0018743276596069336
1772556992984087300,1.81108740234375,-0.029956817626953125,0.003807753324508667,-0.0027334168553352356
1772556993002860000,1.829860107421875,-0.028760910034179688,0.0036513805389404297,-0.005361728370189667
