time,seconds_elapsed,z,y,x
1772558468909886500,0.156886474609375,0.047646086663007736,-0.04978405311703682,0.045202698558568954
1772558468938045000,0.185044921875,0.01954711228609085,0.05482354015111923,0
1772558468956817400,0.2038173828125,0.017714571207761765,-0.0018325417768210173,-0.0015271181473508477
1772558468975590000,0.22258984375,0.012216945178806782,-0.018019994720816612,0.018630841746926308
1772558468994362000,0.241362060546875,0.021990500390529633,-0.0198525357991457,0.013744063675403595
1772558469013134600,0.260134521484375,0.015271181240677834,-0.0024433890357613564,-0.00519220158457756
1772558469031906800,0.27890673828125,0.021379653364419937,0.004581354558467865,0.013285927474498749
1772558469050679300,0.29767919921875,0.045202698558568954,-0.04428642615675926,0.006108472589403391
1772558469069451500,0.316451416015625,0.04214845970273018,-0.009620844386518002,0.004886778071522713
1772558469088224000,0.33522412109375,0.023823043331503868,-0.018019994720816612,0.010537114925682545
1772558469106996500,0.35399658203125,0.007941014133393764,0.004734066314995289,-0.010231691412627697
1772558469125768700,0.372768798828125,-0.0030542362947016954,0.025350160896778107,-0.010689826682209969
1772558469144541200,0.391541259765625,0.00916270911693573,-0.004886778071522713,-0.0032069480512291193
1772558469163313400,0.4103134765625,0.013438640162348747,-0.01588202826678753,0.0006108472589403391
1772558469182086000,0.4290859375,0.01832541823387146,-0.013591351918876171,-0.008093725889921188
1772558469200858000,0.447858154296875,0.01710372418165207,-0.01435491070151329,-0.02473931387066841
1772558469219630600,0.466630615234375,0.010995250195264816,0.004275931045413017,-0.002748812548816204
1772558469238403000,0.485403076171875,0.0030542362947016954,0.001374406274408102,0.009009997360408306
1772558469257175300,0.50417529296875,0.0050394898280501366,-0.01847812905907631,0.020463382825255394
1772558469275947800,0.52294775390625,0,-0.013285927474498749,0.004275931045413017
1772558469294720000,0.541719970703125,-0.006108472589403391,0.016187451779842377,-0.022906772792339325
1772558469313492500,0.560492431640625,-0.004886778071522713,0.01847812905907631,-0.024128466844558716
1772558469332264700,0.5792646484375,-0.0024433890357613564,-0.012064233422279358,0.0006108472589403391
1772558469351037200,0.598037109375,0.001985253533348441,-0.014965757727622986,0.019241688773036003
1772558469369809700,0.6168095703125,0.01710372418165207,-0.01695101149380207,0.0018325417768210173
1772558469388582000,0.635581787109375,0.03420744836330414,-0.0325276181101799,-0.016340164467692375
1772558469407354400,0.654354248046875,0.01832541823387146,-0.027182703837752342,-0.021990500390529633
1772558469426126600,0.673126708984375,-0.0018325417768210173,-0.0009162708884105086,-0.021837789565324783
1772558469444899000,0.691899169921875,-0.006719320081174374,0.020616095513105392,-0.008093725889921188
1772558469463671600,0.710671630859375,-0.009009997360408306,-0.005955760832875967,0.007330167107284069
1772558469482443800,0.72944384765625,-0.013285927474498749,-0.018019994720816612,0.010537114925682545
1772558469501216300,0.74821630859375,-0.012216945178806782,0.005344913341104984,-0.012064233422279358
1772558469519988500,0.766988525390625,0.007330167107284069,0.054518118500709534,-0.015576604753732681
1772558469538761000,0.785760986328125,0.01832541823387146,0.005803049076348543,0.020616095513105392
1772558469557533200,0.804533203125,0.011147962883114815,-0.02504473738372326,0.03420744836330414
1772558469576305700,0.8233056640625,0.006108472589403391,-0.013896775431931019,0.004886778071522713
1772558469595078100,0.842078125,0.012216945178806782,-0.010231691412627697,-0.034665580838918686
1772558469613850400,0.860850341796875,0.0006108472589403391,0.02641914412379265,-0.020616095513105392
1772558469632622800,0.879622802734375,-0.0006108472589403391,0.0331384651362896,0.01588202826678753
1772558469651395000,0.89839501953125,0.021990500390529633,-0.016645587980747223,0.021685076877474785
